Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
23/04/2015,2015XX259253,122386,ON#2374,263,3,82
07/12/2015,2015YY224085,131071,ON#2387,263,4,76
28/06/2018,2018YY243510,124591,ON#2371,263,1,75
09/08/2017,2017XX266687,123331,ON#2415,263,4,82
18/04/2017,2017XX226689,132946,ON#2422,263,4,81
10/12/2017,2017XX244553,128266,ON#2382,263,1,81
20/11/2016,2016XX225114,129721,ON#2416,263,3,86
09/10/2017,2017XX220081,127696,ON#2426,263,2,81
18/03/2018,2018XX243860,125521,ON#2376,263,1,86
19/09/2017,2017XX224764,129496,ON#2416,263,4,79
06/06/2018,2018XX218765,121966,ON#2425,263,4,78
27/08/2015,2015XX270334,126256,ON#2367,263,4,89
11/09/2016,2016YY267709,132961,ON#2415,263,3,90
14/12/2018,2018XX270369,127711,ON#2420,263,1,87
24/12/2018,2018XX228656,126511,ON#2366,263,1,81
11/11/2015,2015XX214705,123826,ON#2444,263,5,83
24/09/2017,2017YY229006,128671,ON#2353,263,5,76
11/04/2017,2017XX280876,130621,ON#2398,263,5,89
23/04/2016,2016XX229097,124396,ON#2438,263,4,75
04/02/2017,2017YY227578,123421,ON#2441,263,1,86
17/12/2015,2015XX230357,127261,ON#2365,263,5,89
25/12/2018,2018XX274884,124216,ON#2404,263,2,82
25/04/2018,2018XX233521,128596,ON#2373,263,2,81
25/10/2016,2016YY218086,127831,ON#2374,263,4,77
05/12/2018,2018XX232373,125401,ON#2385,263,1,89
13/09/2015,2015XX265140,127951,ON#2423,263,1,90
12/12/2018,2018XX265084,130546,ON#2366,263,2,79
26/09/2015,2015XX226472,131071,ON#2401,264,1,84
14/11/2018,2018XX244189,121606,ON#2434,264,1,86
22/11/2017,2017XX266729,129016,ON#2403,264,5,83
09/12/2018,2018XX228670,127621,ON#2418,264,4,90
21/03/2018,2018XX217022,126046,ON#2379,264,5,86
21/12/2016,2016XX211667,122761,ON#2426,264,2,77
03/07/2018,2018XX238918,121366,ON#2384,264,4,77
23/12/2018,2018XX231589,132241,ON#2394,264,5,89
08/10/2018,2018XX260142,131731,ON#2372,264,4,75
09/10/2017,2017YY226668,131221,ON#2374,264,3,76
17/09/2017,2017XX261556,130186,ON#2419,264,4,84
22/02/2018,2018XX238239,129226,ON#2370,264,5,77
19/04/2018,2018XX271300,124891,ON#2392,264,2,90
24/12/2015,2015XX231757,131251,ON#2448,264,1,86
16/07/2016,2016XX241109,130231,ON#2415,264,3,90
23/03/2016,2016XX243587,130156,ON#2369,264,1,81
19/12/2016,2016XX218681,129016,ON#2365,264,5,82
24/09/2016,2016XX276837,125461,ON#2431,264,3,83
18/10/2016,2016YY249929,122956,ON#2387,264,2,87
02/08/2017,2017XX263376,126466,ON#2437,264,4,77
11/07/2017,2017XX233206,127111,ON#2418,264,5,90
12/03/2015,2015XX238827,129496,ON#2395,264,2,80
23/10/2015,2015XX214404,132916,ON#2403,264,1,80
09/12/2018,2018XX228537,126631,ON#2364,264,5,76
03/06/2015,2015XX226269,121621,ON#2430,264,1,82
21/10/2018,2018XX211324,131476,ON#2418,264,2,75
21/03/2018,2018XX247150,127486,ON#2365,264,5,85
06/10/2017,2017YY232226,129031,ON#2406,264,4,85
06/06/2017,2017YY213452,128101,ON#2431,264,1,90
23/11/2018,2018XX267576,128506,ON#2432,264,5,77
03/10/2018,2018YY274870,126346,ON#2402,264,3,81
30/04/2015,2015XX273302,128581,ON#2361,264,5,77
19/07/2016,2016XX244455,127621,ON#2361,264,3,85
16/11/2016,2016YY229979,128086,ON#2439,264,1,86
21/11/2017,2017XX250762,129406,ON#2387,264,2,87
14/06/2018,2018XX215531,125386,ON#2356,264,1,78
02/08/2017,2017YY237644,131776,ON#2396,264,4,84
14/11/2018,2018YY260044,121321,ON#2418,264,5,86
25/10/2016,2016YY218086,127831,ON#2447,264,4,77
08/10/2018,2018YY241900,130336,ON#2401,264,3,76
17/07/2017,2017XX252190,126286,ON#2360,264,1,77
22/11/2017,2017XX272959,123061,ON#2363,264,1,83
14/12/2018,2018YY230875,123511,ON#2450,265,2,78
23/12/2018,2018XX266589,131191,ON#2436,265,2,80
28/12/2015,2015XX275472,131971,ON#2389,265,2,81
13/07/2017,2017XX258588,130291,ON#2420,265,2,78
03/10/2018,2018XX269200,121726,ON#2402,265,1,87
21/02/2018,2018XX255802,132121,ON#2376,265,5,79
28/09/2017,2017XX257195,132166,ON#2431,265,3,86
21/10/2017,2017XX211457,125806,ON#2411,265,3,85
11/12/2018,2018XX260135,131776,ON#2439,265,3,88
27/12/2017,2017XX262725,131086,ON#2390,265,1,83
30/12/2018,2018YY259981,129886,ON#2376,265,1,83
30/12/2017,2017XX228873,122896,ON#2366,265,5,77
29/12/2018,2018XX257839,122296,ON#2409,265,3,88
08/10/2015,2015XX216378,131146,ON#2410,265,2,83
17/02/2018,2018XX237126,126256,ON#2448,265,1,88
21/08/2015,2015XX252939,123256,ON#2412,265,4,80
30/12/2016,2016XX246793,123676,ON#2399,265,2,79
08/06/2015,2015XX277299,123106,ON#2372,265,4,82
06/12/2015,2015XX220347,124366,ON#2434,265,2,83
17/12/2015,2015XX235460,131746,ON#2357,265,1,81
03/11/2016,2016XX241130,126091,ON#2386,265,4,75
28/12/2016,2016XX213102,124231,ON#2385,265,1,80
06/03/2017,2017XX212206,121861,ON#2449,265,2,75
10/03/2017,2017YY223609,127321,ON#2439,265,2,85
03/12/2018,2018XX268682,125191,ON#2434,265,5,80
03/12/2017,2017XX216567,130141,ON#2438,265,2,79
26/10/2016,2016XX263082,123061,ON#2396,265,4,78
22/04/2018,2018XX222804,130081,ON#2390,265,4,86
17/10/2018,2018XX252659,123811,ON#2365,265,5,75
11/10/2018,2018XX232212,128041,ON#2440,266,2,90
06/12/2015,2015XX217589,122701,ON#2361,266,1,78
06/12/2017,2017XX225702,127276,ON#2422,266,1,87
15/12/2018,2018XX249824,123706,ON#2404,266,2,82
29/10/2015,2015XX258182,122026,ON#2409,266,1,78
14/07/2018,2018XX213550,131596,ON#2427,266,5,85
05/12/2017,2017XX251098,124951,ON#2439,266,4,84
25/12/2017,2017XX239744,129616,ON#2401,266,4,77
17/04/2018,2018YY212752,132796,ON#2419,266,4,90
19/05/2016,2016XX213935,127681,ON#2371,266,3,83
24/05/2017,2017XX235362,128851,ON#2416,266,5,76
13/07/2018,2018XX255074,127996,ON#2408,266,4,89
25/09/2015,2015XX219129,126571,ON#2384,266,4,79
13/10/2015,2015YY262137,130201,ON#2400,266,4,75
28/09/2017,2017XX257195,132166,ON#2355,266,2,84
24/05/2015,2015YY261332,127906,ON#2395,266,5,89
12/05/2015,2015YY213928,126481,ON#2379,266,4,78
24/09/2016,2016XX276837,125461,ON#2369,266,5,79
12/09/2018,2018XX250524,132076,ON#2441,266,5,75
12/07/2018,2018XX245778,132511,ON#2428,266,5,87
24/11/2016,2016XX266281,130396,ON#2414,266,3,86
21/08/2015,2015XX254178,131356,ON#2413,266,4,76
06/10/2016,2016XX273834,123166,ON#2386,266,1,81
10/10/2018,2018XX258441,131446,ON#2366,266,5,75
19/03/2016,2016XX216938,125866,ON#2384,266,1,87
30/10/2018,2018XX258665,122956,ON#2401,266,5,89
15/05/2018,2018XX238330,125971,ON#2359,266,3,85
22/08/2017,2017XX253170,126421,ON#2411,266,3,86
09/06/2016,2016YY272070,129511,ON#2445,266,2,81
22/06/2015,2015XX263656,125371,ON#2427,266,5,88
04/10/2016,2016XX224428,123196,ON#2445,266,1,75
27/04/2018,2018XX273246,125311,ON#2409,266,5,90
06/11/2018,2018XX254325,132481,ON#2376,266,2,78
26/09/2016,2016XX280022,129211,ON#2404,266,4,88
11/10/2018,2018XX234249,126016,ON#2355,266,1,84
04/12/2018,2018YY217211,123691,ON#2401,266,3,77
06/10/2018,2018XX213949,128206,ON#2401,266,1,79
22/12/2016,2016XX265497,131146,ON#2390,266,2,80
15/10/2015,2015YY238848,131371,ON#2447,266,2,87
28/04/2018,2018XX235929,122671,ON#2370,266,1,80
09/04/2017,2017XX241613,131236,ON#2395,266,2,90
24/12/2016,2016XX255487,130351,ON#2349,266,1,86
24/12/2018,2018XX267835,126571,ON#2374,266,5,84
07/04/2017,2017XX222111,127981,ON#2429,266,2,81
13/05/2015,2015YY269578,131896,ON#2409,266,2,89
03/04/2018,2018XX235327,130876,ON#2359,266,2,90
26/12/2018,2018YY220823,122701,ON#2376,266,5,77
12/11/2016,2016YY220179,131446,ON#2426,267,2,76
24/12/2018,2018XX230217,126361,ON#2443,267,1,85
19/10/2017,2017XX252141,129766,ON#2382,267,3,80
10/12/2018,2018XX250412,123946,ON#2389,267,5,77
09/06/2017,2017XX217743,123676,ON#2440,267,2,88
02/12/2016,2016XX216434,132796,ON#2423,267,1,90
04/08/2018,2018XX232716,125386,ON#2447,267,4,89
28/02/2018,2018XX229083,126931,ON#2352,267,1,76
20/12/2018,2018XX212255,121216,ON#2398,267,3,75
22/03/2015,2015XX276753,132121,ON#2424,267,4,77
30/04/2015,2015XX280246,127831,ON#2410,267,5,89
02/10/2015,2015XX276641,126241,ON#2369,267,5,75
12/12/2015,2015XX276522,127381,ON#2356,267,5,75
15/12/2018,2018XX233808,125566,ON#2389,267,4,80
15/10/2015,2015XX270397,126886,ON#2393,267,2,89
10/12/2017,2017XX244553,128266,ON#2367,267,5,86
13/06/2018,2018XX215790,123316,ON#2407,267,2,79
12/12/2016,2016XX215559,126181,ON#2403,267,5,86
16/06/2017,2017XX263621,132331,ON#2428,267,2,79
25/12/2018,2018XX242579,131551,ON#2350,267,1,77
09/06/2016,2016XX248011,124036,ON#2437,267,2,77
09/09/2015,2015XX235691,128671,ON#2403,267,4,76
07/12/2015,2015YY251665,122371,ON#2357,267,3,85
06/10/2016,2016XX216371,131971,ON#2440,267,4,78
20/04/2016,2016XX261206,125836,ON#2358,267,1,86
27/10/2017,2017XX277033,124696,ON#2437,267,1,83
09/12/2017,2017XX224946,128011,ON#2422,267,3,90
03/12/2016,2016XX211870,131356,ON#2417,267,5,76
20/10/2018,2018XX214187,124216,ON#2414,267,3,78
11/05/2017,2017XX234571,122791,ON#2370,267,1,87
10/06/2017,2017YY270306,130531,ON#2359,267,4,77
09/04/2017,2017XX248550,125686,ON#2449,267,1,87
19/08/2016,2016XX270803,127366,ON#2394,267,2,87
12/10/2016,2016XX243678,124636,ON#2439,267,1,82
12/12/2017,2017YY262473,131806,ON#2433,267,4,80
15/06/2016,2016XX230504,126661,ON#2402,268,4,78
03/10/2018,2018XX225765,124711,ON#2447,268,5,78
22/05/2018,2018YY257076,130501,ON#2391,268,5,85
12/07/2018,2018YY263215,124576,ON#2354,268,4,87
28/09/2017,2017YY255424,123241,ON#2441,268,5,84
04/12/2016,2016XX221306,121366,ON#2409,268,2,86
19/12/2018,2018XX279084,121981,ON#2427,268,1,85
16/11/2018,2018XX276032,130531,ON#2351,268,2,90
05/12/2016,2016XX230084,125971,ON#2400,268,2,80
26/06/2016,2016XX220921,123856,ON#2374,268,4,84
28/12/2015,2015XX212773,123361,ON#2450,268,2,75
21/10/2017,2017XX245729,125326,ON#2432,268,4,78
14/12/2017,2017YY224890,123766,ON#2441,268,4,75
22/10/2016,2016XX269634,125686,ON#2416,268,1,75
21/12/2016,2016XX223518,127516,ON#2417,268,3,89
24/06/2017,2017XX254927,123481,ON#2433,268,2,75
18/07/2018,2018XX257559,131056,ON#2428,268,1,76
21/03/2018,2018XX247150,127486,ON#2359,268,5,87
22/09/2017,2017YY237665,131341,ON#2383,268,4,86
24/07/2017,2017XX251595,131011,ON#2365,268,3,80
03/12/2015,2015XX231883,127231,ON#2416,268,5,89
13/09/2018,2018XX263523,124006,ON#2377,268,2,75
04/10/2015,2015YY231449,128656,ON#2410,268,3,82
07/04/2017,2017YY266386,127156,ON#2382,268,1,86
26/09/2015,2015XX237413,126826,ON#2415,268,1,80
14/10/2015,2015XX253982,130501,ON#2382,268,4,77
28/12/2015,2015YY270824,127426,ON#2353,268,2,79
18/10/2017,2017YY263628,129976,ON#2351,268,4,86
07/03/2016,2016XX215251,128281,ON#2368,268,1,88
28/10/2016,2016XX240759,130966,ON#2414,268,5,82
30/06/2017,2017XX219423,121846,ON#2427,268,5,83
22/02/2018,2018XX252995,122521,ON#2426,268,5,78
13/09/2015,2015XX265140,127951,ON#2406,268,4,87
16/12/2016,2016XX224386,124336,ON#2395,269,2,77
28/12/2018,2018XX276039,126526,ON#2417,269,5,89
04/08/2016,2016YY264713,124411,ON#2425,269,3,85
07/03/2015,2015XX243118,129571,ON#2359,269,1,89
27/07/2018,2018XX268304,124516,ON#2419,269,4,81
07/12/2015,2015XX221243,128296,ON#2423,269,3,88
21/08/2015,2015XX255116,127486,ON#2375,269,4,76
30/05/2018,2018YY262060,126601,ON#2403,269,3,90
29/12/2016,2016XX255312,130306,ON#2367,269,3,89
29/04/2017,2017XX263768,128431,ON#2408,269,1,81
17/08/2016,2016YY277733,127531,ON#2375,269,3,83
22/12/2018,2018XX217995,128206,ON#2450,269,3,77
22/03/2017,2017YY279623,122356,ON#2421,269,2,85
05/02/2017,2017XX269424,122296,ON#2436,269,3,77
30/12/2016,2016XX246793,123676,ON#2432,269,5,90
24/08/2018,2018XX214719,128146,ON#2358,269,5,77
30/09/2017,2017XX277208,122851,ON#2388,269,5,87
11/05/2018,2018XX261836,124471,ON#2433,269,5,76
28/11/2015,2015XX218982,122506,ON#2425,269,2,85
22/05/2018,2018XX252015,127501,ON#2427,269,4,76
16/07/2016,2016XX275780,125731,ON#2429,269,2,75
10/12/2015,2015XX249341,125431,ON#2392,269,3,75
07/12/2018,2018XX218387,121171,ON#2394,269,4,77
13/09/2015,2015XX267457,124786,ON#2444,269,3,79
08/07/2016,2016XX268556,125896,ON#2390,269,2,87
08/10/2016,2016XX275297,121636,ON#2442,269,3,87
23/12/2017,2017XX226073,124801,ON#2390,269,4,85
15/03/2015,2015XX232975,128506,ON#2357,269,1,88
07/12/2017,2017YY214887,121831,ON#2425,269,4,90
27/05/2016,2016YY245239,126856,ON#2420,270,3,83
02/12/2017,2017XX241116,125581,ON#2416,270,3,80
22/04/2015,2015XX251217,123136,ON#2353,270,5,79
02/03/2015,2015XX252008,122611,ON#2432,270,5,80
21/07/2017,2017XX263747,124216,ON#2361,270,1,88
12/12/2018,2018XX262172,132106,ON#2402,270,1,89
14/12/2017,2017XX254171,130741,ON#2418,270,5,76
21/04/2017,2017XX238883,130771,ON#2364,270,1,81
27/12/2018,2018XX233913,128221,ON#2357,270,2,79
17/12/2016,2016XX275752,130291,ON#2394,270,4,84
29/05/2018,2018YY275269,125326,ON#2391,270,1,81
28/10/2016,2016YY211744,129631,ON#2419,270,3,88
10/09/2017,2017YY224862,126031,ON#2353,270,5,80
04/08/2017,2017XX241242,125866,ON#2349,270,3,89
02/11/2018,2018XX229020,124201,ON#2396,270,2,89
25/12/2016,2016XX264629,132451,ON#2399,270,1,86
06/12/2017,2017XX251777,132586,ON#2357,270,1,85
21/12/2015,2015XX249894,123106,ON#2370,270,3,86
26/07/2015,2015XX275682,125731,ON#2403,270,2,84
08/04/2018,2018XX222097,131506,ON#2407,270,2,78
28/12/2018,2018XX218338,122431,ON#2433,270,1,79
08/10/2016,2016XX214089,128146,ON#2377,270,4,86
06/04/2016,2016XX220214,127501,ON#2376,270,3,77
22/04/2018,2018XX219752,131836,ON#2398,270,5,75
21/12/2017,2017XX256705,128716,ON#2355,270,4,87
13/12/2015,2015YY270831,124081,ON#2370,270,3,80
29/10/2015,2015XX237896,130066,ON#2356,270,3,87
12/12/2018,2018XX240794,127501,ON#2445,270,3,87
28/12/2015,2015XX252526,121891,ON#2435,270,4,89
28/06/2018,2018YY228110,126271,ON#2394,270,2,79
24/08/2017,2017XX223469,123316,ON#2436,270,4,84
16/05/2018,2018XX273064,122206,ON#2414,270,4,85
26/07/2017,2017XX212906,128251,ON#2444,270,3,84
26/12/2015,2015YY255291,130546,ON#2405,270,1,89
17/05/2018,2018YY249299,126661,ON#2390,270,1,88
21/10/2016,2016XX267226,132091,ON#2397,270,4,75
22/12/2016,2016XX231092,131521,ON#2405,270,2,76
26/06/2016,2016XX244154,129391,ON#2432,270,5,81
08/09/2018,2018XX267989,126616,ON#2353,270,1,77
20/02/2018,2018YY238505,130486,ON#2450,270,3,87
23/10/2017,2017XX269830,121771,ON#2370,270,4,85
14/02/2015,2015XX229405,129031,ON#2357,270,5,81
11/11/2016,2016XX243601,127501,ON#2441,270,5,79
28/12/2018,2018XX276039,126526,ON#2379,271,2,76
22/09/2018,2018XX238169,125821,ON#2358,271,4,78
06/08/2015,2015YY271657,123961,ON#2405,271,5,89
04/03/2016,2016XX269172,130651,ON#2383,271,5,90
03/10/2018,2018XX269200,121726,ON#2352,271,2,78
14/05/2016,2016XX244665,133021,ON#2416,271,5,80
20/12/2018,2018YY251182,121981,ON#2358,271,5,78
07/12/2018,2018XX279154,126676,ON#2378,271,5,89
17/12/2015,2015XX247612,123211,ON#2426,271,3,79
08/07/2017,2017XX231771,130921,ON#2369,271,3,88
13/12/2016,2016XX224841,121801,ON#2351,271,1,88
29/04/2017,2017XX278769,126361,ON#2365,271,3,84
12/06/2015,2015XX238736,122806,ON#2446,271,4,88
12/07/2018,2018XX245778,132511,ON#2422,271,5,90
24/08/2018,2018YY280533,128011,ON#2436,271,1,77
08/08/2015,2015YY249971,126946,ON#2418,271,2,76
25/12/2018,2018XX279854,127636,ON#2421,271,5,83
06/10/2016,2016XX273834,123166,ON#2394,271,1,90
20/02/2015,2015XX257804,132451,ON#2384,271,3,85
02/05/2017,2017XX239198,124021,ON#2408,271,1,87
13/05/2017,2017XX253611,122401,ON#2376,271,1,76
22/08/2017,2017XX254108,122401,ON#2376,271,2,76
26/12/2018,2018XX272672,124861,ON#2379,271,2,80
04/07/2018,2018XX225121,127501,ON#2435,271,3,82
12/04/2015,2015XX226003,125326,ON#2400,271,4,80
08/09/2018,2018XX222034,123316,ON#2359,271,2,86
08/05/2017,2017XX244112,131311,ON#2404,271,2,87
28/04/2017,2017XX230287,124291,ON#2419,271,3,76
24/03/2016,2016XX243489,128071,ON#2368,271,1,80
25/10/2018,2018YY243888,127396,ON#2415,271,1,87
15/12/2016,2016XX252806,124081,ON#2364,271,1,84
11/07/2017,2017XX224456,129841,ON#2361,272,5,77
04/12/2017,2017XX238463,131311,ON#2423,272,2,79
30/08/2018,2018XX279126,126946,ON#2407,272,1,81
10/08/2018,2018XX226864,129751,ON#2372,272,5,78
08/04/2018,2018XX247885,129001,ON#2398,272,2,88
11/12/2018,2018XX219507,128086,ON#2422,272,2,83
16/10/2018,2018XX233101,123001,ON#2436,272,2,88
24/07/2017,2017XX251714,126181,ON#2414,272,1,75
15/08/2015,2015YY215118,122041,ON#2412,272,4,90
16/03/2016,2016XX227305,127306,ON#2371,272,5,81
25/12/2015,2015XX213508,125101,ON#2359,272,5,87
25/12/2018,2018XX259169,121321,ON#2372,272,2,80
18/05/2018,2018XX246058,131536,ON#2352,272,3,86
03/05/2018,2018XX232632,132586,ON#2394,272,3,76
28/09/2017,2017XX257195,132166,ON#2365,272,3,83
09/05/2015,2015XX211576,126766,ON#2361,272,4,76
27/10/2017,2017XX281170,131821,ON#2425,272,3,76
02/12/2015,2015XX213886,127741,ON#2358,272,1,75
17/07/2017,2017XX259806,122431,ON#2445,272,3,76
15/06/2018,2018XX240570,127696,ON#2421,272,2,85
27/04/2016,2016XX278587,125611,ON#2443,272,3,85
26/08/2017,2017XX239520,122446,ON#2395,272,5,86
20/12/2018,2018XX228159,132616,ON#2438,272,5,82
29/10/2015,2015XX237896,130066,ON#2424,272,3,87
12/12/2015,2015XX251945,128671,ON#2431,272,5,85
12/10/2018,2018YY253401,126526,ON#2349,272,4,76
28/07/2016,2016XX223357,123856,ON#2435,272,5,76
03/10/2017,2017XX218163,126826,ON#2416,272,1,80
18/10/2015,2015XX243160,127081,ON#2435,272,3,84
10/05/2016,2016XX212213,126196,ON#2442,272,2,77
20/10/2017,2017XX279770,125386,ON#2410,272,2,86
02/08/2017,2017YY237644,131776,ON#2432,272,1,76
02/12/2016,2016XX221537,128671,ON#2370,272,5,90
27/08/2015,2015XX280232,128296,ON#2400,272,4,77
18/06/2016,2016XX211464,124576,ON#2373,272,5,84
24/12/2018,2018XX260373,126376,ON#2421,273,3,81
14/02/2015,2015XX273988,123361,ON#2371,273,1,88
06/12/2018,2018YY222958,130996,ON#2448,273,5,85
30/11/2018,2018XX234704,126316,ON#2373,273,4,85
31/12/2015,2015XX222363,130741,ON#2407,273,5,86
12/08/2016,2016XX253450,123706,ON#2409,273,1,79
28/12/2017,2017YY274065,122806,ON#2418,273,4,87
10/12/2018,2018XX264125,122761,ON#2360,273,4,85
28/12/2018,2018XX228915,128086,ON#2389,273,1,75
05/10/2018,2018XX228474,132346,ON#2362,273,5,88
22/06/2017,2017XX238855,123451,ON#2411,273,4,89
19/12/2017,2017XX269788,131401,ON#2406,273,3,79
21/12/2018,2018XX222769,123031,ON#2436,273,2,75
18/04/2017,2017XX242950,125581,ON#2372,273,2,81
04/06/2017,2017XX274611,123526,ON#2450,273,3,77
25/07/2017,2017XX277453,124186,ON#2428,273,5,78
14/02/2016,2016XX248739,130261,ON#2385,273,1,84
14/04/2018,2018XX269179,131776,ON#2381,273,1,80
30/07/2018,2018XX236958,124156,ON#2407,273,4,80
26/10/2018,2018XX228152,122011,ON#2408,273,1,76
22/05/2016,2016XX218891,127201,ON#2383,273,4,83
24/07/2017,2017XX251595,131011,ON#2441,273,4,78
12/12/2017,2017XX276543,132961,ON#2411,273,4,85
12/04/2018,2018YY252771,128401,ON#2384,273,5,89
19/12/2015,2015XX274681,126841,ON#2387,273,4,90
17/05/2016,2016XX249187,127951,ON#2437,273,5,76
10/12/2018,2018YY279133,126946,ON#2392,273,1,88
22/12/2016,2016XX273008,121186,ON#2382,273,4,82
06/04/2015,2015XX280274,121261,ON#2373,273,5,78
25/11/2017,2017XX229524,124996,ON#2396,273,1,79
16/12/2015,2015XX239835,131371,ON#2366,273,5,85
13/11/2018,2018XX264146,128761,ON#2438,273,1,86
13/06/2017,2017YY234823,132946,ON#2404,273,1,75
17/06/2017,2017XX241851,131206,ON#2401,273,1,82
16/09/2015,2015YY275619,122716,ON#2424,273,4,77
25/12/2016,2016XX280610,127036,ON#2399,274,1,75
25/12/2018,2018XX213158,125821,ON#2420,274,2,83
27/07/2016,2016XX227151,131941,ON#2436,274,2,90
04/11/2017,2017XX251847,126151,ON#2398,274,2,80
20/11/2018,2018XX270670,130591,ON#2364,274,2,87
12/07/2016,2016YY235173,122716,ON#2442,274,2,84
03/10/2017,2017XX227753,131701,ON#2392,274,1,78
10/08/2016,2016XX243839,122791,ON#2360,274,4,85
06/12/2016,2016XX215174,129541,ON#2360,274,3,88
15/06/2017,2017YY260114,129016,ON#2408,274,5,86
16/12/2015,2015XX238771,131521,ON#2387,274,1,84
04/02/2016,2016XX252456,121576,ON#2373,274,2,80
19/06/2018,2018XX228614,130066,ON#2400,274,3,89
06/07/2017,2017XX222195,123316,ON#2350,274,4,88
24/10/2015,2015XX259113,126751,ON#2372,274,2,84
18/12/2016,2016XX237938,122776,ON#2364,274,2,89
06/04/2018,2018XX272259,123646,ON#2414,274,2,80
20/04/2015,2015XX215202,128716,ON#2449,274,2,77
24/07/2016,2016XX250377,123466,ON#2387,274,2,77
24/09/2015,2015XX235950,122026,ON#2436,274,5,88
22/08/2018,2018XX229937,121936,ON#2402,274,1,75
22/10/2015,2015XX228691,127861,ON#2442,274,4,77
11/12/2016,2016XX217421,127186,ON#2363,274,4,78
20/12/2016,2016XX220326,124906,ON#2396,274,5,90
26/12/2017,2017XX259897,132766,ON#2434,274,2,80
26/12/2018,2018XX245407,125836,ON#2400,274,5,79
03/11/2016,2016XX251588,131581,ON#2375,274,5,77
13/08/2015,2015XX272721,130096,ON#2430,274,3,79
12/03/2018,2018YY229748,124621,ON#2379,274,3,89
03/10/2017,2017XX217491,122251,ON#2445,274,1,85
02/07/2016,2016YY244049,122056,ON#2409,274,2,83
18/10/2017,2017YY260170,123541,ON#2395,274,4,82
28/04/2018,2018XX255704,123121,ON#2392,274,1,79
09/12/2017,2017XX263369,123631,ON#2395,275,3,88
29/12/2016,2016XX249222,132076,ON#2432,275,5,90
10/05/2016,2016XX253240,126481,ON#2436,275,1,87
25/10/2018,2018XX220123,127651,ON#2365,275,5,89
18/02/2017,2017XX227949,123541,ON#2438,275,2,76
20/04/2016,2016XX223042,125476,ON#2354,275,3,88
28/08/2018,2018XX242054,128731,ON#2352,275,5,75
21/11/2018,2018YY257629,127276,ON#2364,275,1,82
27/12/2015,2015XX217477,123706,ON#2376,275,1,90
09/12/2018,2018XX259477,128296,ON#2391,275,4,88
06/05/2016,2016XX278223,132811,ON#2428,275,2,75
08/05/2015,2015XX240059,130876,ON#2368,275,5,83
11/11/2015,2015XX251616,132151,ON#2386,275,2,76
03/12/2018,2018YY275003,129421,ON#2388,275,1,85
20/10/2016,2016XX258315,129721,ON#2442,275,5,79
09/09/2017,2017XX241291,123256,ON#2355,275,2,75
04/05/2017,2017XX278895,133036,ON#2416,275,5,81
04/07/2018,2018XX261633,125701,ON#2378,275,5,79
14/09/2016,2016XX261654,130396,ON#2388,275,4,80
